Date,A,B
9-Jul-18,10852.9,1211.9
10-Jul-18,10947.25,1211.1
11-Jul-18,10948.3,1218.8
12-Jul-18,11023.2,1218.9
13-Jul-18,11018.9,1230.3
16-Jul-18,10936.85,1234.1
17-Jul-18,11008.05,1240.8
18-Jul-18,10980.45,1242.2
19-Jul-18,10957.1,1238.7
20-Jul-18,11010.2,1248.6
23-Jul-18,11084.75,1255.6
24-Jul-18,11134.3,1254.4
25-Jul-18,11132,1248.1
26-Jul-18,11167.3,1261.1
27-Jul-18,11278.35,1264.9
30-Jul-18,11319.55,1267.6
31-Jul-18,11356.5,1271.0
1-Aug-18,11346.2,1269.6
2-Aug-18,11244.7,1268.1
3-Aug-18,11360.8,1257.7
6-Aug-18,11387.1,1258.0
7-Aug-18,11389.45,1261.8
8-Aug-18,11450,1271.1
9-Aug-18,11470.7,1284.4
10-Aug-18,11429.5,1286.1
13-Aug-18,11355.75,1282.3
14-Aug-18,11435.1,1270.3
16-Aug-18,11385.05,1272.8
17-Aug-18,11470.75,1285.2
20-Aug-18,11551.75,1295.8
21-Aug-18,11570.9,1292.9
23-Aug-18,11582.75,1284.2
24-Aug-18,11557.1,1286.7
27-Aug-18,11691.95,1289.0
28-Aug-18,11738.5,1285.3
29-Aug-18,11691.9,1285.3
30-Aug-18,11676.8,1318.7
31-Aug-18,11680.5,1308.5
3-Sep-18,11582.35,1311.8
4-Sep-18,11520.3,1320.4
5-Sep-18,11476.95,1333.1
6-Sep-18,11536.9,1335.6
7-Sep-18,11589.1,1337.9
10-Sep-18,11438.1,1343.5
11-Sep-18,11287.5,1346.3
12-Sep-18,11369.9,1334.2
14-Sep-18,11515.2,1326.5
17-Sep-18,11377.75,1327.6
18-Sep-18,11278.9,1324.6
19-Sep-18,11234.35,1322.9
21-Sep-18,11143.1,1312.1
24-Sep-18,10967.4,1309.6
25-Sep-18,11067.45,1311.3
26-Sep-18,11053.8,1292.1
27-Sep-18,10977.55,1294.8
28-Sep-18,10930.45,1293.3
1-Oct-18,11008.3,1300.1
3-Oct-18,10858.25,1282.6
4-Oct-18,10599.25,1283.4
5-Oct-18,10316.45,1283.1
8-Oct-18,10348.05,1273.7
9-Oct-18,10301.05,1271.3
10-Oct-18,10460.1,1274.3
11-Oct-18,10234.65,1274.5
12-Oct-18,10472.5,1261.8
15-Oct-18,10512.5,1278.8
16-Oct-18,10584.75,1291.4
17-Oct-18,10453.05,1289.3
19-Oct-18,10303.55,1290.3
22-Oct-18,10245.25,1299.6
23-Oct-18,10146.8,1303.3
24-Oct-18,10224.75,1284.8
25-Oct-18,10124.9,1280.2
26-Oct-18,10030,1286.4
29-Oct-18,10250.85,1281.2
30-Oct-18,10198.4,1274.9
31-Oct-18,10386.6,1276.5
1-Nov-18,10380.45,1275.0
2-Nov-18,10553,1273.8
5-Nov-18,10524,1266.5
6-Nov-18,10530,1272.0
7-Nov-18,10598.4,1270.2
9-Nov-18,10585.2,1277.1
12-Nov-18,10482.2,1279.2
13-Nov-18,10582.5,1267.2
14-Nov-18,10576.3,1270.9
15-Nov-18,10616.7,1275.6
16-Nov-18,10682.2,1284.0
19-Nov-18,10763.4,1284.8
20-Nov-18,10656.2,1284.3
21-Nov-18,10600.05,1278.0
22-Nov-18,10526.75,1274.6
26-Nov-18,10628.6,1282.2
27-Nov-18,10685.6,1280.0
28-Nov-18,10728.85,1284.4
29-Nov-18,10858.7,1286.2
30-Nov-18,10876.75,1283.3
3-Dec-18,10883.75,1287.0
4-Dec-18,10869.5,1290.4
5-Dec-18,10782.9,1290.5
6-Dec-18,10601.15,1294.9
7-Dec-18,10693.7,1291.9
10-Dec-18,10488.45,1283.9
11-Dec-18,10549.15,1280.2
12-Dec-18,10737.6,1275.5
13-Dec-18,10791.55,1273.5
14-Dec-18,10805.45,1266.3
17-Dec-18,10888.35,1263.7
18-Dec-18,10908.7,1255.0
19-Dec-18,10967.3,1250.7
20-Dec-18,10951.7,1247.2
21-Dec-18,10754,1240.9
24-Dec-18,10663.5,1242.7
26-Dec-18,10729.85,1251.0
27-Dec-18,10779.8,1254.6
28-Dec-18,10859.9,1260.6
31-Dec-18,10862.55,1260.4
1-Jan-19,10910.1,1264.6
2-Jan-19,10792.5,1264.6
3-Jan-19,10672.25,1264.6
4-Jan-19,10727.35,1264.6
7-Jan-19,10771.8,1264.6
8-Jan-19,10802.15,1279.4
9-Jan-19,10855.15,1291.0
10-Jan-19,10821.6,1291.0
11-Jan-19,10794.95,1291.0
14-Jan-19,10737.6,1312.1
15-Jan-19,10886.8,1314.9
16-Jan-19,10890.3,1314.5
17-Jan-19,10905.2,1317.2
18-Jan-19,10906.95,1320.0
21-Jan-19,10961.85,1311.0
22-Jan-19,10922.75,1319.8
23-Jan-19,10831.5,1323.1
24-Jan-19,10849.8,1326.8
25-Jan-19,10780.55,1339.3
28-Jan-19,10661.55,1333.9
29-Jan-19,10652.2,1335.7
30-Jan-19,10651.8,1332.2
31-Jan-19,10830.95,1335.0
1-Feb-19,10893.65,1332.6
4-Feb-19,10912.25,1333.4
5-Feb-19,10934.35,1353.7
6-Feb-19,11062.45,1355.0
7-Feb-19,11069.4,1353.2
8-Feb-19,10943.6,1343.9
11-Feb-19,10888.8,1344.9
12-Feb-19,10831.4,1345.1
13-Feb-19,10793.65,1341.4
14-Feb-19,10746.05,1331.2
15-Feb-19,10724.4,1333.6
18-Feb-19,10640.95,1331.4
19-Feb-19,10604.35,1324.7
20-Feb-19,10735.45,1315.5
21-Feb-19,10789.85,1314.1
22-Feb-19,10791.65,1322.3
25-Feb-19,10880.1,1325.4
26-Feb-19,10835.3,1336.3
27-Feb-19,10806.65,1352.5
28-Feb-19,10792.5,1352.1
1-Mar-19,10863.5,1346.6
5-Mar-19,10987.45,1339.9
6-Mar-19,11053,1330.5
7-Mar-19,11058.2,1328.4
8-Mar-19,11035.4,1328.0
11-Mar-19,11168.05,1333.5
12-Mar-19,11301.2,1325.8
13-Mar-19,11341.7,1317.9
14-Mar-19,11343.25,1307.8
15-Mar-19,11426.85,1322.3
18-Mar-19,11462.2,1320.4
19-Mar-19,11532.4,1331.4
20-Mar-19,11521.05,1329.4
22-Mar-19,11456.9,1321.0
25-Mar-19,11354.25,1320.6
26-Mar-19,11483.25,1319.2
27-Mar-19,11445.05,1322.8
28-Mar-19,11570,1323.6
29-Mar-19,11623.9,1318.8
1-Apr-19,11669.15,1310.1
2-Apr-19,11713.2,1312.4
3-Apr-19,11643.95,1311.0
4-Apr-19,11598,1321.4
5-Apr-19,11665.95,1329.2
8-Apr-19,11604.5,1346.6
9-Apr-19,11671.95,1352.4
10-Apr-19,11584.3,1341.5
11-Apr-19,11596.7,1332.5
12-Apr-19,11643.45,1323.9
15-Apr-19,11690.35,1323.9
16-Apr-19,11787.15,1323.9
18-Apr-19,11752.8,1333.5
22-Apr-19,11594.45,1337.3
23-Apr-19,11575.95,1327.7
24-Apr-19,11726.15,1331.2
25-Apr-19,11641.8,1332.0
26-Apr-19,11754.65,1339.0
30-Apr-19,11748.15,1350.8
2-May-19,11724.75,1341.4
3-May-19,11712.25,1343.7
6-May-19,11598.25,1349.4
7-May-19,11497.9,1342.1
8-May-19,11359.45,1351.5
9-May-19,11301.8,1348.6
10-May-19,11278.9,1336.8
13-May-19,11148.2,1324.3
14-May-19,11222.05,1328.9
15-May-19,11157,1321.7
16-May-19,11257.1,1320.7
17-May-19,11407.15,1321.5
20-May-19,11828.25,1313.2
21-May-19,11709.1,1307.1
22-May-19,11737.9,1304.2
23-May-19,11657.05,1315.1
24-May-19,11844.1,1309.4
27-May-19,11924.75,1309.4
28-May-19,11928.75,1306.6
29-May-19,11861.1,1313.9
30-May-19,11945.9,1318.8
31-May-19,11922.8,1324.4
3-Jun-19,12088.55,1319.9
4-Jun-19,12021.65,1295.0
6-Jun-19,11843.75,1291.3
7-Jun-19,11870.65,1289.5
10-Jun-19,11922.7,1288.3
11-Jun-19,11965.6,1288.4
12-Jun-19,11906.2,1293.1
13-Jun-19,11914.05,1289.0
14-Jun-19,11823.3,1304.9
17-Jun-19,11672.15,1303.5
18-Jun-19,11691.5,1303.5
19-Jun-19,11691.45,1295.5
20-Jun-19,11831.75,1300.7
21-Jun-19,11724.1,1305.4
24-Jun-19,11699.65,1294.6
25-Jun-19,11796.45,1295.5
26-Jun-19,11847.55,1292.1
27-Jun-19,11841.55,1300.1
28-Jun-19,11788.85,1297.3
1-Jul-19,11865.6,1298.3
2-Jul-19,11910.3,1299.6
3-Jul-19,11916.75,1298.7
4-Jul-19,11946.75,1296.2
5-Jul-19,11811.15,1302.8
8-Jul-19,11558.6,1285.3
9-Jul-19,11555.9,1281.6
10-Jul-19,11498.9,1276.2
11-Jul-19,11582.9,1274.2
12-Jul-19,11552.5,1266.2
15-Jul-19,11588.35,1269.2
16-Jul-19,11662.6,1268.7
17-Jul-19,11687.5,1260.3
18-Jul-19,11596.9,1254.6
19-Jul-19,11419.25,1251.6
22-Jul-19,11346.2,1250.5
23-Jul-19,11331.05,1247.8
24-Jul-19,11271.3,1251.8
25-Jul-19,11252.15,1255.7
26-Jul-19,11284.3,1255.5
29-Jul-19,11189.2,1255.4
30-Jul-19,11085.4,1262.1
31-Jul-19,11118,1254.0
1-Aug-19,10980,1251.4
2-Aug-19,10997.35,1245.9
5-Aug-19,10862.6,1241.7
6-Aug-19,10948.25,1241.1
7-Aug-19,10855.5,1232.8
8-Aug-19,11032.45,1224.5
9-Aug-19,11109.65,1217.6
13-Aug-19,10925.85,1228.8
14-Aug-19,11029.4,1225.0
16-Aug-19,11047.8,1228.4
19-Aug-19,11053.9,1231.5
20-Aug-19,11017,1228.3
21-Aug-19,10918.7,1224.0
22-Aug-19,10741.35,1223.8
23-Aug-19,10829.35,1221.0
26-Aug-19,11057.85,1219.0
27-Aug-19,11105.35,1215.5
28-Aug-19,11046.1,1216.3
29-Aug-19,10948.3,1209.7
30-Aug-19,11023.25,1212.4
3-Sep-19,10797.9,1209.6
4-Sep-19,10844.65,1214.4
5-Sep-19,10847.9,1214.4
6-Sep-19,10946.2,1200.4
9-Sep-19,11003.05,1197.0
11-Sep-19,11035.7,1182.0
12-Sep-19,10982.8,1180.4
13-Sep-19,11075.9,1178.4
16-Sep-19,11003.5,1184.4
17-Sep-19,10817.6,1191.0
18-Sep-19,10840.65,1196.7
19-Sep-19,10704.8,1192.4
20-Sep-19,11274.2,1197.7
23-Sep-19,11600.2,1197.7
24-Sep-19,11588.2,1212.3
25-Sep-19,11440.2,1204.2
26-Sep-19,11571.2,1197.3
27-Sep-19,11512.4,1202.5
30-Sep-19,11474.45,1200.1
1-Oct-19,11359.9,1190.9
3-Oct-19,11314,1196.7
4-Oct-19,11174.75,1205.2
7-Oct-19,11126.4,1198.9
9-Oct-19,11313.3,1196.6
10-Oct-19,11234.55,1189.9
11-Oct-19,11305.05,1195.6
14-Oct-19,11341.15,1209.8
15-Oct-19,11428.3,1202.0
16-Oct-19,11464,1201.9
17-Oct-19,11586.35,1200.2
18-Oct-19,11661.85,1203.3
22-Oct-19,11588.35,1208.4
23-Oct-19,11604.1,1198.7
24-Oct-19,11582.6,1202.8
25-Oct-19,11583.9,1201.9
27-Oct-19,11627.15,1194.3
29-Oct-19,11786.85,1185.4
30-Oct-19,11844.1,1187.3
31-Oct-19,11877.45,1189.4
1-Nov-19,11890.6,1204.7
4-Nov-19,11941.3,1201.2
5-Nov-19,11917.2,1203.5
6-Nov-19,11966.05,1203.8
7-Nov-19,12012.05,1187.0
8-Nov-19,11908.15,1185.6
11-Nov-19,11913.45,1188.6
13-Nov-19,11840.45,1205.6
14-Nov-19,11872.1,1219.8
15-Nov-19,11895.45,1230.0
18-Nov-19,11884.5,1230.7
19-Nov-19,11940.1,1229.1
20-Nov-19,11999.1,1223.0
21-Nov-19,11968.4,1227.9
22-Nov-19,11914.4,1222.3
25-Nov-19,12073.75,1236.0
26-Nov-19,12037.7,1230.6
27-Nov-19,12100.7,1230.8
28-Nov-19,12151.15,1233.9
29-Nov-19,12056.05,1230.8
2-Dec-19,12048.2,1225.4
3-Dec-19,11994.2,1215.0
4-Dec-19,12043.2,1231.2
5-Dec-19,12018.4,1232.1
6-Dec-19,11921.5,1232.3
9-Dec-19,11937.5,1231.6
10-Dec-19,11856.8,1230.0
11-Dec-19,11910.15,1224.2
12-Dec-19,11971.8,1211.4
13-Dec-19,12086.7,1205.6
16-Dec-19,12053.95,1202.1
17-Dec-19,12165,1203.3
18-Dec-19,12221.65,1211.9
19-Dec-19,12259.7,1222.4
20-Dec-19,12271.8,1221.6
23-Dec-19,12262.75,1223.0
24-Dec-19,12214.55,1226.1
26-Dec-19,12126.55,1227.1
27-Dec-19,12245.8,1223.7
30-Dec-19,12255.85,1223.4
31-Dec-19,12168.45,1221.2
1-Jan-20,12182.5,1213.3
2-Jan-20,12282.2,1226.3
3-Jan-20,12226.65,1217.6
6-Jan-20,11993.05,1230.3
7-Jan-20,12052.95,1240.3
8-Jan-20,12025.35,1235.9
9-Jan-20,12215.9,1242.6
10-Jan-20,12256.8,1243.3
13-Jan-20,12329.55,1245.4
14-Jan-20,12362.3,1245.3
15-Jan-20,12343.3,1245.8
16-Jan-20,12355.5,1242.8
17-Jan-20,12352.35,1235.4
20-Jan-20,12224.55,1241.7
21-Jan-20,12169.85,1246.3
22-Jan-20,12106.9,1255.0
23-Jan-20,12180.35,1259.8
24-Jan-20,12248.25,1258.2
27-Jan-20,12119,1258.2
28-Jan-20,12055.8,1258.2
29-Jan-20,12129.5,1258.2
30-Jan-20,12035.8,1268.0
31-Jan-20,11962.1,1279.0
1-Feb-20,11661.85,1279.0
3-Feb-20,11707.9,1279.0
4-Feb-20,11979.65,1282.9
5-Feb-20,12089.15,1290.5
6-Feb-20,12137.95,1279.9
7-Feb-20,12098.35,1292.2
10-Feb-20,12031.5,1286.5
11-Feb-20,12107.9,1288.6
12-Feb-20,12201.2,1291.9
13-Feb-20,12174.65,1289.0
14-Feb-20,12113.45,1292.8
17-Feb-20,12045.8,1294.4
18-Feb-20,11992.5,1292.3
19-Feb-20,12125.9,1290.7
20-Feb-20,12080.85,1284.2
24-Feb-20,11829.4,1279.6
25-Feb-20,11797.9,1282.1
26-Feb-20,11678.5,1279.8
27-Feb-20,11633.3,1283.7
28-Feb-20,11201.75,1293.9
2-Mar-20,11132.75,1302.2
3-Mar-20,11303.3,1307.6
4-Mar-20,11251,1310.7
5-Mar-20,11269,1323.3
6-Mar-20,10989.45,1318.7
9-Mar-20,10451.45,1312.2
11-Mar-20,10458.4,1314.2
12-Mar-20,9590.15,1312.4
13-Mar-20,9955.2,1310.0
16-Mar-20,9197.4,1314.9
17-Mar-20,8967.05,1306.4
18-Mar-20,8468.8,1310.0
19-Mar-20,8263.45,1312.8
20-Mar-20,8745.45,1311.5
23-Mar-20,7610.25,1316.6
24-Mar-20,7801.05,1325.5
25-Mar-20,8317.85,1334.2
26-Mar-20,8641.45,1343.8
27-Mar-20,8660.25,1331.3
30-Mar-20,8281.1,1329.1
31-Mar-20,8597.75,1331.1
1-Apr-20,8253.8,1325.1
3-Apr-20,8083.8,1322.9
7-Apr-20,8792.2,1319.2
8-Apr-20,8748.75,1312.0
9-Apr-20,9111.9,1285.4
13-Apr-20,8993.85,1283.8
15-Apr-20,8925.3,1285.9
16-Apr-20,8992.8,1285.3
17-Apr-20,9266.75,1296.8
20-Apr-20,9261.85,1292.8
21-Apr-20,8981.45,1297.1
22-Apr-20,9187.3,1307.0
23-Apr-20,9313.9,1295.6
24-Apr-20,9154.4,1303.5
27-Apr-20,9282.3,1305.6
28-Apr-20,9380.9,1307.7
29-Apr-20,9553.35,1303.7
30-Apr-20,9859.9,1309.6
4-May-20,9293.5,1311.3
5-May-20,9205.6,1319.6
6-May-20,9270.9,1316.3
7-May-20,9199.05,1309.7
8-May-20,9251.5,1295.2
11-May-20,9239.2,1295.4
12-May-20,9196.55,1293.5
13-May-20,9383.55,1290.3
14-May-20,9142.75,1290.5
15-May-20,9136.85,1283.2
18-May-20,8823.25,1288.5
19-May-20,8879.1,1300.0
20-May-20,9066.55,1303.0
21-May-20,9106.25,1305.5
22-May-20,9039.25,1298.8
26-May-20,9029.05,1294.3
27-May-20,9314.95,1285.7
28-May-20,9490.1,1276.4
29-May-20,9580.3,1275.9
1-Jun-20,9826.15,1275.7
2-Jun-20,9979.1,1275.7
3-Jun-20,10061.55,1275.7
4-Jun-20,10029.1,1269.5
5-Jun-20,10142.15,1271.7
8-Jun-20,10167.45,1280.8
9-Jun-20,10046.65,1284.2
10-Jun-20,10116.15,1279.5
11-Jun-20,9902,1282.3
12-Jun-20,9972.9,1283.8
15-Jun-20,9813.7,1271.0
16-Jun-20,9914,1278.6
17-Jun-20,9881.15,1278.6
18-Jun-20,10091.65,1281.2
19-Jun-20,10244.4,1285.2
22-Jun-20,10311.2,1286.1
23-Jun-20,10471,1287.1
24-Jun-20,10305.3,1295.6
25-Jun-20,10288.9,1298.4
26-Jun-20,10383,1299.1
29-Jun-20,10312.4,1291.7
30-Jun-20,10302.1,1280.8
1-Jul-20,10430.05,1276.9
2-Jul-20,10551.7,1271.2
3-Jul-20,10607.35,1273.8
6-Jul-20,10763.65,1283.7
7-Jul-20,10799.65,1282.5
8-Jul-20,10705.75,1282.5
9-Jul-20,10813.45,1278.3
10-Jul-20,10768.05,1281.7
13-Jul-20,10802.7,1281.0
14-Jul-20,10607.35,1295.6
15-Jul-20,10618.2,1317.1
16-Jul-20,10739.95,1324.3
17-Jul-20,10901.7,1335.1
20-Jul-20,11022.2,1335.5
21-Jul-20,11162.25,1340.7
22-Jul-20,11132.6,1328.6
23-Jul-20,11215.45,1324.3
24-Jul-20,11194.15,1332.4
27-Jul-20,11131.8,1335.9
28-Jul-20,11300.55,1351.3
29-Jul-20,11202.85,1341.3
30-Jul-20,11102.15,1341.4
31-Jul-20,11073.45,1344.1
3-Aug-20,10891.6,1379.5
4-Aug-20,11095.25,1397.2
5-Aug-20,11101.65,1405.7
6-Aug-20,11200.15,1431.4
7-Aug-20,11214.05,1404.0
10-Aug-20,11270.15,1402.5
11-Aug-20,11322.5,1409.0
12-Aug-20,11308.4,1390.1
13-Aug-20,11300.45,1391.1
14-Aug-20,11178.4,1413.5
17-Aug-20,11247.1,1414.9
18-Aug-20,11385.35,1388.7
19-Aug-20,11408.4,1400.1
20-Aug-20,11312.2,1391.6
21-Aug-20,11371.6,1408.3
24-Aug-20,11466.45,1413.8
25-Aug-20,11472.25,1407.6
26-Aug-20,11549.6,1412.4
27-Aug-20,11559.25,1409.9
28-Aug-20,11647.6,1410.4
31-Aug-20,11387.5,1417.5
1-Sep-20,11470.25,1439.7
2-Sep-20,11535,1427.8
3-Sep-20,11527.45,1425.6
4-Sep-20,11333.85,1427.0
7-Sep-20,11355.05,1416.1
8-Sep-20,11317.35,1420.4
9-Sep-20,11278,1419.1
10-Sep-20,11449.25,1425.9
11-Sep-20,11464.45,1427.6
14-Sep-20,11440.05,1406.8
15-Sep-20,11521.8,1441.8
16-Sep-20,11604.55,1465.3
17-Sep-20,11516.1,1465.3
18-Sep-20,11504.95,1506.1
21-Sep-20,11250.55,1495.8
22-Sep-20,11153.65,1497.7
23-Sep-20,11131.85,1504.7
24-Sep-20,10805.55,1498.4
25-Sep-20,11050.25,1513.3
28-Sep-20,11227.55,1515.7
29-Sep-20,11222.4,1515.3
30-Sep-20,11247.55,1496.6
1-Oct-20,11416.95,1504.6
5-Oct-20,11503.35,1503.3
6-Oct-20,11662.4,1502.1
7-Oct-20,11738.85,1503.8
8-Oct-20,11834.6,1503.8
9-Oct-20,11914.2,1533.0
12-Oct-20,11930.95,1537.2
13-Oct-20,11934.5,1540.2
14-Oct-20,11971.05,1528.4
15-Oct-20,11680.35,1526.0
16-Oct-20,11762.45,1537.9
19-Oct-20,11873.05,1546.1
20-Oct-20,11896.8,1529.1
21-Oct-20,11937.65,1523.7
22-Oct-20,11896.45,1509.2
23-Oct-20,11930.35,1498.3
26-Oct-20,11767.75,1490.7
27-Oct-20,11889.4,1515.2
28-Oct-20,11729.6,1503.1
29-Oct-20,11670.8,1497.2
30-Oct-20,11642.4,1502.1
2-Nov-20,11669.15,1503.5
3-Nov-20,11813.5,1500.7
4-Nov-20,11908.5,1501.9
5-Nov-20,12120.3,1522.1
6-Nov-20,12263.55,1520.7
9-Nov-20,12461.05,1528.8
10-Nov-20,12631.1,1506.4
11-Nov-20,12749.15,1489.9
12-Nov-20,12690.8,1485.3
13-Nov-20,12719.95,1473.5
14-Nov-20,12780.25,1492.6
17-Nov-20,12874.2,1517.1
18-Nov-20,12938.25,1499.2
19-Nov-20,12771.7,1501.3
20-Nov-20,12859.05,1505.9
23-Nov-20,12926.45,1507.3
24-Nov-20,13055.15,1494.8
25-Nov-20,12858.4,1479.2
26-Nov-20,12987,1490.6
27-Nov-20,12968.95,1487.8
1-Dec-20,13109.05,1485.1
2-Dec-20,13113.75,1492.7
3-Dec-20,13133.9,1490.0
4-Dec-20,13258.55,1491.7
7-Dec-20,13355.75,1485.4
8-Dec-20,13392.95,1494.5
9-Dec-20,13529.1,1496.6
10-Dec-20,13478.3,1513.5
11-Dec-20,13513.85,1492.4
14-Dec-20,13558.15,1486.8
15-Dec-20,13567.85,1492.1
16-Dec-20,13682.7,1511.0
17-Dec-20,13740.7,1508.8
18-Dec-20,13760.55,1509.5
21-Dec-20,13328.4,1489.0
22-Dec-20,13466.3,1486.1
23-Dec-20,13601.1,1484.3
24-Dec-20,13749.25,1464.2
28-Dec-20,13873.2,1458.7
29-Dec-20,13932.6,1452.1
30-Dec-20,13981.95,1462.9
31-Dec-20,13981.75,1466.7
1-Jan-21,14018.5,1466.9
4-Jan-21,14132.9,1467.7
5-Jan-21,14199.5,1468.5
6-Jan-21,14146.25,1471.7
7-Jan-21,14137.35,1467.1
8-Jan-21,14347.25,1464.5
11-Jan-21,14484.75,1458.4
12-Jan-21,14563.45,1454.7
13-Jan-21,14564.85,1454.4
14-Jan-21,14595.6,1454.7
15-Jan-21,14433.7,1460.2
18-Jan-21,14281.3,1461.2
19-Jan-21,14521.15,1477.3
20-Jan-21,14644.7,1475.1
21-Jan-21,14590.35,1476.0
22-Jan-21,14371.9,1459.7
25-Jan-21,14238.9,1461.7
27-Jan-21,13967.5,1465.0
28-Jan-21,13817.55,1466.8
29-Jan-21,13634.6,1467.8
1-Feb-21,14281.2,1466.6
2-Feb-21,14647.85,1477.9
3-Feb-21,14789.95,1475.8
4-Feb-21,14895.65,1474.1
5-Feb-21,14924.25,1476.7
8-Feb-21,15115.8,1479.0
9-Feb-21,15109.3,1482.1
10-Feb-21,15106.5,1482.1
11-Feb-21,15173.3,1482.1
12-Feb-21,15163.3,1482.1
15-Feb-21,15314.7,1511.5
16-Feb-21,15313.45,1514.8
17-Feb-21,15208.9,1514.8
18-Feb-21,15118.95,1514.8
19-Feb-21,14981.75,1527.1
22-Feb-21,14675.7,1548.8
23-Feb-21,14707.8,1573.1
24-Feb-21,14982,1567.9
25-Feb-21,15097.35,1572.0
26-Feb-21,14529.15,1550.8
1-Mar-21,14761.55,1553.6
2-Mar-21,14919.1,1549.9
3-Mar-21,15245.6,1545.1
4-Mar-21,15080.75,1549.0
5-Mar-21,14938.1,1554.6
8-Mar-21,14956.2,1557.6
9-Mar-21,15098.4,1560.2
10-Mar-21,15174.8,1551.3
12-Mar-21,15030.95,1556.9
15-Mar-21,14929.5,1562.9
16-Mar-21,14910.45,1564.3
17-Mar-21,14721.3,1580.1
18-Mar-21,14557.85,1574.0
19-Mar-21,14744,1573.5
22-Mar-21,14736.4,1578.3
23-Mar-21,14814.75,1584.2
24-Mar-21,14549.4,1574.8
25-Mar-21,14324.9,1558.4
26-Mar-21,14507.3,1553.3
30-Mar-21,14845.1,1563.3
31-Mar-21,14690.7,1572.7
1-Apr-21,14867.35,1573.2
5-Apr-21,14637.8,1570.5
6-Apr-21,14683.5,1563.7
7-Apr-21,14819.05,1575.1
8-Apr-21,14873.8,1581.4
9-Apr-21,14834.85,1580.8
12-Apr-21,14310.8,1589.9
13-Apr-21,14504.8,1604.2
15-Apr-21,14581.45,1619.0
16-Apr-21,14617.85,1643.3
19-Apr-21,14359.45,1671.7
20-Apr-21,14296.4,1650.3
22-Apr-21,14406.15,1634.9
23-Apr-21,14341.35,1652.0
26-Apr-21,14485,1609.9
27-Apr-21,14653.05,1599.7
28-Apr-21,14864.55,1615.5
29-Apr-21,14894.9,1641.9
30-Apr-21,14631.1,1659.6
3-May-21,14634.15,1683.7
4-May-21,14496.5,1672.5
5-May-21,14617.85,1655.7
6-May-21,14724.8,1653.8
7-May-21,14823.15,1570.7
10-May-21,14942.35,1562.8
11-May-21,14850.75,1487.7
12-May-21,14696.5,1536.2
14-May-21,14677.8,1498.2
17-May-21,14923.15,1474.3
18-May-21,15108.1,1494.4
19-May-21,15030.15,1525.4
20-May-21,14906.05,1605.8
21-May-21,15175.3,1605.5
24-May-21,15197.7,1634.8
25-May-21,15208.45,1617.3
26-May-21,15301.45,1618.3
27-May-21,15337.85,1609.0
28-May-21,15435.65,1576.6
31-May-21,15582.8,1616.8
1-Jun-21,15574.85,1613.1
2-Jun-21,15576.2,1648.3
3-Jun-21,15690.35,1649.3
4-Jun-21,15670.25,1647.8
7-Jun-21,15751.65,1680.7
8-Jun-21,15740.1,1680.7
9-Jun-21,15635.35,1680.7
10-Jun-21,15737.75,1741.9
11-Jun-21,15799.35,1718.7
14-Jun-21,15811.85,1729.5
15-Jun-21,15869.25,1692.6
16-Jun-21,15767.55,1686.2
17-Jun-21,15691.4,1682.1
18-Jun-21,15683.35,1710.6
21-Jun-21,15746.5,1736.3
22-Jun-21,15772.75,1715.9
23-Jun-21,15686.95,1715.0
24-Jun-21,15790.45,1691.6
25-Jun-21,15860.35,1703.4
28-Jun-21,15814.7,1702.8
29-Jun-21,15748.45,1686.3
30-Jun-21,15721.5,1709.1
1-Jul-21,15680,1699.6
2-Jul-21,15722.2,1691.5
5-Jul-21,15834.35,1704.1
6-Jul-21,15818.25,1704.1
7-Jul-21,15879.65,1702.8
8-Jul-21,15727.9,1702.4
9-Jul-21,15689.8,1708.4
12-Jul-21,15692.6,1731.6
13-Jul-21,15812.35,1735.4
14-Jul-21,15853.95,1734.7
15-Jul-21,15924.2,1738.0
16-Jul-21,15923.4,1748.3
19-Jul-21,15752.4,1724.9
20-Jul-21,15632.1,1733.6
22-Jul-21,15824.05,1733.6
23-Jul-21,15856.05,1720.3
26-Jul-21,15824.45,1694.6
27-Jul-21,15746.45,1717.4
28-Jul-21,15709.4,1728.7
29-Jul-21,15778.45,1730.6
30-Jul-21,15763.05,1742.2
2-Aug-21,15885.15,1705.4
3-Aug-21,16130.75,1700.1
4-Aug-21,16258.8,1683.5
5-Aug-21,16294.6,1690.4
6-Aug-21,16238.2,1713.5
9-Aug-21,16258.25,1722.1
10-Aug-21,16280.1,1738.3
11-Aug-21,16282.25,1733.5
12-Aug-21,16364.4,1710.5
13-Aug-21,16529.1,1719.9
16-Aug-21,16563.05,1724.4
17-Aug-21,16614.6,1719.5
18-Aug-21,16568.85,1734.8
20-Aug-21,16450.5,1761.9
23-Aug-21,16496.45,1768.9
24-Aug-21,16624.6,1766.1
25-Aug-21,16634.65,1756.6
26-Aug-21,16636.9,1747.6
27-Aug-21,16705.2,1771.6
30-Aug-21,16931.05,1768.1
31-Aug-21,17132.2,1771.1
1-Sep-21,17076.25,1777.5
2-Sep-21,17234.15,1772.9
3-Sep-21,17323.6,1787.9
6-Sep-21,17377.8,1789.6
7-Sep-21,17362.1,1811.1
8-Sep-21,17353.5,1812.1
9-Sep-21,17369.25,1803.1
13-Sep-21,17355.3,1807.5
14-Sep-21,17380,1801.9
